GB	Taxonomy	ant	brn	gang	mandgl	midg	thorax	nasanov	sting	hpg	malptubes
GB46889	Conserved	13.2	35.4	18.77100583	9.728416933	5.868777467	4.727555541	8.243540457	7.27	3.357834767	8.483564993
GB46917	Insect	11.7	51.6	22.13394302	5.476309341	3.087788248	4.841158254	4.248107846	4.35	1.027525865	4.537789917
0.0	Conserved	47.4	2.3	9.047872713	0.38102966	0.554611057	4.917388458	0.576025697	2.16	0.03853681	1.821198384
GB46925	Conserved	0.4	0.4	0.132823662	0.013775086	0	0.450226006	0.021616452	0.01	0	0.046854232
GB46879	Conserved	69.5	76.3	82.60542347	74.00476415	67.4544018	50.82286751	58.61577185	46.58	16.65342771	67.84705569
GB46928	Conserved	0.1	0	0.216318129	0.177276286	0.176639198	1.054408877	0.159855819	0.13	0.061319901	0.656971221
GB46877	Conserved	41.4	79	47.59421504	34.79194504	34.19452425	21.92424078	27.57640973	20.34	9.214270812	41.02667552
0.0	Arthropod	7.9	6.3	1.647856126	0.039874974	0.007482109	0.069744905	0.013313345	0.04	0.025548943	0.063848493
GB46873	Arthropod	9.2	15.5	2.333467851	0.917385692	0	0.020066289	0.040919417	0.05	0.13065949	0.266092108
GB46876	Conserved	0.1	0.2	0.156708651	12.92886628	0	0	0	1.18	0.5565252	0.060967461
GB46870	Conserved	1.8	0.1	0.868338427	0.130385163	0.06075174	0.236155266	0.248184769	0.18	0.079851198	0.035403154
GB46853	Conserved	0	1.9	0.037697794	0.040771555	0	0	0	0	0	0
GB46952	Conserved	0.6	0	0.402605091	0.025709256	0	0.023609392	0.014059866	0.02	0	0.014265458
GB46847	Conserved	8.8	4.3	8.194349625	10.15807253	5.388474114	3.174068156	6.863416674	2.88	2.321778367	7.094829405
0.0	Orphan	0.8	0.1	0.108540093	0.310516606	0.057835906	0	4.028773501	5.13	1.564033902	0.205741688
GB46954	Orphan	0	0	0.359004157	0.06547505	0	0.047651655	2.819700121	0.25	0	0.088305991
GB46960	Conserved	0.4	3	0.597953753	0.701683473	0.251598667	0.573205964	0.374964547	0.39	0.075142649	0.160745598
GB46960	Conserved	0.4	1.2	0.312274497	0.22231465	0.048549385	0.652045566	0.062592402	0.32	0.017026123	0.009977399
GB46960	Conserved	1.1	1.8	0.62784317	0.173342535	0.838508814	0.07529619	0.078797096	0.09	0.015344731	0.041811861
GB46962	Conserved	1.1	5	2.751437921	0.574668355	1.815073469	1.510654694	0.981170102	0.68	0.089717833	1.056008
GB46892	Conserved	31.5	83.5	46.06111835	55.85435157	14.41519866	68.44653481	16.00801103	14	2.674474848	38.93079628
0.0	Orphan	0.6	3.1	0.464307624	0	0	0	0	0.38	0	0
GB48881	Conserved	17.6	27.7	43.21539573	71.52434506	10.92699277	6.429052895	731.6150916	22.23	17.25628902	327.0137374
0.0	Conserved	28.6	66.2	42.84579031	23.72473203	21.50010225	14.37581416	15.90507887	20.82	7.016877334	16.65491606
GB48870	Conserved	3.1	0.1	0.138869399	0	0.072481087	0	0.036863085	0.03	0.010948659	0.032334556
GB48870	Conserved	1.5	0.1	0.027406807	0	0	0	0	0.03	0	0
GB48886	Conserved	104.6	46	87.78093824	134.7905334	69.37265281	48.02704036	104.2410087	64.12	45.57983034	108.0873711
GB48866	Conserved	2.7	5	2.752521295	1.961032597	1.343192672	2.857924621	1.626090162	1.08	0.52216862	2.635357003
0.0	Orphan	39.1	2.1	5.410190118	33.21396382	0.045478135	2.805686374	194.0501395	3.5	0.714441759	1.473072159
GB42541	Conserved	0.2	10.6	1.815598993	0.920341918	0	0	0.486581069	0.2	0.346732392	0
GB42541	Conserved	0.1	0.6	0.338085304	1.000008419	0.030231826	0	0.583937042	0.13	0.35718106	0
GB42541	Conserved	1	10.9	7.743780741	6.229657508	0	0.015551259	3.066742545	0.44	2.157167685	0.03105667
GB42544	Conserved	0.2	0.2	0.50571145	0.539224517	0.20089788	0.270064721	0.099997609	0.2	0.099280952	0.243472721
0.0	Conserved	15.2	15.7	16.16324898	27.47296566	24.64331461	8.579149532	22.22327953	9.23	8.812960879	20.83262543
GB42551	Conserved	11	6.5	15.58158213	2.519919714	45.72919452	0.414373046	35.12094706	1.74	0.140065188	2.04387494
GB42534	Conserved	0.4	0.3	0.1367387	0.029771086	0	0.027404229	0.244359003	0.04	0.064284436	0.017074296
0.0	Conserved	68.5	1.3	7.097626736	207.0043916	3.336659425	2.695331879	130.822582	21.53	2.536569659	344.1551755
GB42529	Conserved	0.1	0.6	0.193046035	0.138676295	0.185970467	0.080215552	0.188670867	0.11	0.079237615	0.21424067
GB42560	Conserved	20	70.7	70.10212226	27.53154905	19.67048286	2.704444987	28.75132847	9.46	8.522731958	26.52053689
GB42560	Conserved	4	1.8	2.478113556	0.360593434	0.547740623	0.278964049	0.98116279	0.43	1.089633993	1.492521003
GB42525	Conserved	29.1	72.3	23.11513607	43.27123485	30.00642671	28.12324757	26.99799455	22.88	8.787558295	34.31972744
0.0	Orphan	0.2	0.1	1.309640458	0	0	0.470439259	4.038704783	0.12	0	1.285367851
GB42564	Conserved	0.9	12.8	3.945136864	0.252655056	0.117841857	0.521997906	0.406130068	0.35	0.250954374	0.193013547
GB41094	Conserved	5.2	38.8	20.53740833	5.652486224	0.054828439	0.041226922	0.123938801	0.33	0.006080457	0.036659294
0.0	O-TRGs	0.2	1.7	0.808720895	0.034086118	0.227016555	0.032064117	39.62138495	1.85	0.002532057	0.208378315
0.0	Conserved	0.2	0.2	0.253188996	0.045359357	0.091010183	0	0.019977281	0.07	0	0.357952471
0.0	Conserved	8.9	43.6	43.82713751	29.1001779	0	0.077258867	2.914608309	1.89	0.036290895	0.071135162
0.0	O-TRGs	0.2	1.5	0.665539887	0.025612472	0.213026927	0.024406021	26.47480471	1.26	0.004139169	0.21081038
GB54005	Conserved	0.1	0.2	0.477603522	0.065464897	0.034216246	0.009369967	0.023225186	0.1	0.073512671	0.013986164
0.0	Hymenoptera	0.5	14.8	19.52882945	0.102544594	0.161574506	0.064875645	0.116655975	0.2	0.09445456	0.054324232
0.0	Conserved	0.7	12.4	28.82299561	0.043982832	0.112837246	0.076646165	0.017587138	0.23	0.032524468	0.020218059
GB54673	Conserved	0.2	0.2	0.40419562	0.077234824	0.037698322	0.126608285	0.049753602	0.11	0.089442994	0.40313946
GB54662	Conserved	11.7	20.3	16.42482527	5.671859614	9.963424999	37.08255469	8.73584814	5.36	2.369649145	11.32607324
GB54680	Conserved	60.3	72.7	58.76247732	59.07522443	43.65377532	49.98652458	53.39319126	55.46	7.300714354	72.246067
GB54657	Conserved	0.1	0	0.31562424	0.241079951	0.278049559	0.103468606	0.172891031	0.11	0.05194272	0.361818314
GB54655	Conserved	69.2	34.8	32.61607728	35.97701941	24.38697369	36.71090666	30.85470588	27.55	17.80450992	48.96504116
GB54649	Conserved	0.1	0.8	0.091073005	0.047163811	0.095651994	0.331157571	0.06273107	0.14	0.024902848	0.121143429
GB54650	Conserved	0.3	0.3	0.212863308	0.140907581	0.250178489	0.168193392	0.243643478	0.1	0.055111139	0.293621695
GB54654	Hymenoptera	66.9	47.1	123.8045561	21.1414993	32.85041281	24.62498135	12.0746399	14.58	1.745500684	28.36305063
GB54647	Conserved	14	21.1	11.8917614	10.07233484	7.479814838	13.13060908	8.919435567	7.6	2.127867331	12.67349403
GB54690	Insect	15.8	862	1428.942036	0.383211561	0.042807963	203.9491068	0.144583999	7.37	0.325172903	0.118426689
GB54643	Conserved	0.4	0.7	0.37506519	0.092489643	0.138860958	0.364568794	0.119084075	0.02	0.006061061	0.043764838
GB54665	Conserved	7.7	15.4	9.294446179	2.961801282	2.250578785	2.454415029	1.967405918	3.39	1.39192054	40.99264726
GB54664	Conserved	122.7	149.6	113.3610961	39.82534159	61.1394703	45.91800214	42.35019698	54.71	17.37833631	80.39656607
0.0	Orphan	0.1	2.1	0.236849586	0	0	0	0.010505745	0.01	0	0
GB42269	Conserved	1.2	30.9	9.777978628	0.089881815	0.040925576	0.551599039	0.226070252	0.48	0.043570332	0.250998031
GB42274	Conserved	0.2	0.1	0.137981543	0.400109983	0.265504888	0.730241272	0.255668556	0.03	0.184419348	0.3479011
GB42275	Hymenoptera	48.6	4.8	9.206534864	2.67639928	1.336210388	3.00766475	48.26827737	2.41	0.312264073	1.307679176
GB42263	Conserved	23	62.3	25.37599129	21.80031467	15.25702728	16.04018037	18.14489563	10.09	4.355218529	46.53685425
0.0	Conserved	112.3	159.8	97.73667805	96.20251568	60.26045306	53.5550425	83.28494529	53.62	44.35875956	103.7550812
GB42281	Conserved	0.8	5.1	0.235259539	0.261570687	0.366488554	0.146721414	0.281810222	0.09	0.173911024	0.401436667
GB42261	Arthropod	0.2	0	0.130187588	0.043341386	0.977546195	0	0.119392282	0.17	0.045270854	0.702936532
GB42261	Arthropod	0.1	0	0.018587561	0	22.93195966	0	0.031705651	0.08	0.027330359	19.24412368
GB55036	Conserved	45.1	27.9	32.67477792	62.44191263	20.76734048	100.805138	39.46655315	14.79	7.416466184	12.83497644
GB55030	Hymenoptera	756.9	111.8	736.7947547	2269.03717	40.44520844	130.7522719	3082.144186	635.58	11.36338392	235.4497277
GB55039	Conserved	0.5	5.3	2.177579583	0.308484201	0.288963945	0.134809298	0.241762978	0.14	0.052565665	0.214093596
GB54474	Conserved	28.5	52.1	28.8051763	0.295880755	0.22598175	0.570856529	0.626516295	2.45	0.078943847	0.433834009
GB54477	Conserved	2.3	1	1.753693208	0.48138841	0.831063714	0.132365762	1.718569516	1.28	0.30087148	3.329870313
GB54480	O-TRGs	36.1	17.9	16.910616	42.98202967	12.61007957	13.45712089	32.49565434	12.82	11.17940112	51.7837053
GB54484	Conserved	45.5	31.8	32.49159528	67.05942567	10.33437566	133.3761354	25.31838053	34.61	7.304084369	41.13958501
0.0	Orphan	0	0.2	0	0.56888723	0	0	0.902978342	0.43	0	0.019016331
GB54454	Hymenoptera	5.2	0.7	0.361829065	0	0	0.037640249	6.06354673	0.24	0	0
0.0	Bee	1.3	0.7	0.325776002	0	0	0	1.547491075	0.56	0	0.028822842
0.0	Insect	0.6	0	0.203582861	0.052424616	0.027611986	0	1.818579803	0.47	0	0.031432417
0.0	Hymenoptera	3	1.4	0.885713851	0.027639611	0.123825754	0	11.90486225	2.12	0	0.082500769
0.0	Conserved	10	14.7	10.54068276	2.104285848	6.904313728	0.777352131	7.645472952	6.33	1.834206859	24.31281525
GB54469	O-TRGs	56.2	34	68.3022953	66.28776174	43.79105418	173.4329823	34.71071391	39.77	11.32923183	74.50345416
GB54468	Conserved	5.8	5.9	3.137556756	0.261276561	1.21355897	0.149998652	3.635491967	0.23	0.047003118	0.33142866
GB54486	Conserved	1.9	4.2	7.17733246	259.9590114	299.0647991	6.8053301	587.6873498	75.85	0.51770506	1.661990557
GB54460	Conserved	12.7	0.4	0.143877347	5991.118581	1.444711564	1.385959781	1548.654838	1041.45	0.292262561	0.028389922
0.0	Orphan	0.3	0	0.170834212	0.33120993	0.035996602	0	7.92872862	0.59	0	0.05545182
GB48005	Conserved	0	6.2	1.132198186	0.009599237	0.006145958	0	0	0	0.008078157	0
GB48002	Conserved	7.8	90.9	50.47146342	0.28899846	0.30675689	0.102340441	0.207820478	0.78	0.059835302	0.12518781
GB47996	Conserved	0.1	0.3	0.161034286	0.207980521	0.143072862	0.196394081	0.069721343	0.14	0.049756591	0.27767788
GB48008	O-TRGs	76.2	39.1	67.13604415	254.7083218	35.00136045	144.892895	87.65583708	67.25	24.55657889	122.2812955
0.0	Hymenoptera	19.3	9.9	24.39192051	0.037504574	0.136996912	0.195437581	0.313438659	0.1	0	0.056921911
GB47990	Conserved	430.5	6.4	44.98336386	32.95975767	116.8113372	49.20023666	383.6813016	1410.99	0.159327924	142.4366602
GB47983	Insect	3.1	0.3	0.632011703	0	0	0	0	0	0	0.041482782
GB47987	Insect	22.1	0	0.057333163	0	0.061743186	0	0.068034566	0.12	0	2.134056862
0.0	Insect	8.3	0	0.05753999	0	0.120906882	0	0.128346109	0.24	0.031080014	2.545792347
GB52916	Conserved	0.9	1.1	1.19443951	0.158657568	0.11836882	1.276622351	0.304900564	0.46	0.063627863	0.274163751
0.0	Conserved	23.1	26	16.96452178	30.21527788	19.83036479	22.74264603	15.74899222	17.92	8.551655051	19.9298085
0.0	Orphan	8.1	57.1	20.97896295	0.057906984	0.435737979	151.9196267	0.365761661	2.68	0.035153606	0.927095002
0.0	Orphan	0.2	0	0.255107606	0.171178095	1.823165458	1.316913233	0	0	0.088682177	0.230362905
GB52904	Conserved	0.5	0.3	0.981659194	0.413268701	1.308860844	0.143890683	0.40478708	0.34	0.228351972	1.421633954
GB52902	O-TRGs	2.6	4.2	5.10279052	1.258157687	2.113898973	0.967798168	2.150450829	1.76	0.726610713	3.109599151
GB46364	Hymenoptera	0.5	1.4	0.3847026	0.017688438	0.431573337	0.123005014	0.753905392	0.31	0.053402456	0.791144332
GB46360	Conserved	4.4	11.9	10.65950278	1.852857725	2.509268313	1.742090661	1.247545998	2.19	0.372713283	61.43970522
GB46367	Conserved	0.1	0.9	26.5559187	82.05390535	661.3724361	26.10663717	2474.266232	21.26	0.573969591	6.332926446
GB46362	Conserved	6.7	76.5	26.62824436	2.67371532	0.169991642	1.046260044	180.9128398	6.04	0.094550949	20.69953418
GB53787	Conserved	11.3	11.5	7.380839605	8.793454951	2.986256417	3.391961508	8.78921797	2.81	3.01395018	10.74227677
GB53790	Conserved	24.9	22.1	20.84598873	5.015888135	0.569443659	2.666512103	5.97562175	3.13	1.649530391	5.17769686
GB53790	Conserved	0.3	0.6	0.789275632	0.356227232	0.07252439	0.037000539	1.828250408	0.56	0.184974384	1.131563052
GB53791	Conserved	30.3	38.4	66.38148323	12.01940418	3.39227749	3.1289159	25.44162659	7.09	0.334377141	44.98596305
GB53791	Conserved	13.6	12.5	69.03349387	6.649589792	1.886690205	2.171005004	12.7066641	4.4	0.135411185	19.16053518
GB53793	O-TRGs	36.2	51.8	35.36912908	31.96559425	22.76258923	118.101682	20.3975284	23.97	15.71232114	39.14090801
GB53775	Conserved	525.2	2.9	10.85756652	21.78574924	0.440605336	5.208226725	112.991296	309.71	0.150206173	2.626715807
0.0	Hymenoptera	0.5	3.2	0.239957395	0	0	0	0	0	0	0
GB53770	Conserved	101.2	109	91.79836445	119.7906811	87.27684903	154.7509203	54.76637942	50.76	18.69181299	127.4386954
GB53769	Hymenoptera	0.2	0	0.084268842	0.017717699	4.849937639	0.075916901	0.065551779	0	0	1.245366301
GB53805	O-TRGs	5.7	1.7	3.132510398	1.242764546	21.34143256	6.177433767	6.30607298	2.12	0.121609648	11.04227501
GB53805	O-TRGs	0.7	0.1	0.23091224	0.039723952	0.259943052	0.211081844	0.279352778	0.09	0	0.102912859
0.0	O-TRGs	22.2	45.8	25.68280664	27.14048768	4.333560095	5.087294668	28.09456996	6.19	3.141154441	13.89573517
0.0	Conserved	2.4	23	3.193552348	0.033660045	0.264586001	0.532386597	0.808449713	0.31	0.020742192	0.285341853
GB43571	Conserved	0	0	0	1.757356194	0	0	0	0.16	0	0
GB43621	Conserved	0.2	15.8	6.016125987	0.089185892	0	0.031755367	0.025118591	0.08	0	0
0.0	Insect	0.7	10.1	10.59783621	0.087341543	0.062038396	0.023072784	0.015306876	0.98	0.0403449	0.053249899
GB43602	O-TRGs	3.4	5.9	11.59272005	60.45164478	7.969013608	1.94140552	7.517521651	9.8	2.107403474	25.33277215
GB43617	Conserved	3.7	2	2.634673451	0.638947022	0.342083627	0.271758879	0.842481487	0.38	0.129095033	0.856122466
GB43618	Conserved	0.1	0	0.078956986	0.064089664	0.408495541	0.265414013	0.047682042	0.03	0.009578539	0.11026978
GB43624	Insect	0.3	0.1	0.241468261	0.051184146	0.022282218	0.130172903	0.160591561	0.03	0.065187658	0.109001506
GB43567	Conserved	3.5	21.7	6.729514579	2.149860958	0.857225498	0.393392608	1.076228912	0.78	0.529555682	1.717030829
GB43634	Conserved	0.1	1.1	0.149146233	0.040627379	0.069640754	0.066606338	0.08773398	0.03	0.021039223	0.046399199
GB43547	Orphan	0.2	0.9	0.058549464	0	0.264603124	0.100307963	1.055795205	0	0	0.086167745
0.0	Orphan	77.3	25.6	68.50658608	39.42081156	30.02612034	23.74669072	51.28440406	17.16	9.580647919	36.94032512
GB43638	Conserved	262.4	244.2	234.5675107	172.0139377	91.11999488	82.03775323	157.1110798	75.89	22.07353723	143.2506145
GB43540	O-TRGs	314.6	98	418.9567907	542.4652391	308.4119526	784.6285405	257.872017	218.76	94.5241026	508.766746
GB43538	Hymenoptera	0.3	0.5	0.597733734	0	0	1.634193685	0.065615035	0	0.065522161	0.143991581
0.0	Conserved	2	4.3	1.052436954	2.590702637	1.012904083	0.516693322	1.436812859	1.12	0.917108003	3.799038705
GB43562	Conserved	55.2	116.5	104.2345892	35.02322951	38.59850563	74.0792368	35.93733987	39.99	10.82290254	44.95476978
GB43631	Conserved	52.2	148.3	77.30968898	78.67556189	11.33999889	104.4175138	58.79763049	53.16	13.99950375	25.82334962
0.0	Conserved	38	18	18.95997902	33.0805126	50.26058066	9.76925672	20.99495588	14.64	9.773975476	38.19548865
GB40100	O-TRGs	78.7	54.8	73.64398417	92.22895781	86.06118942	187.4437218	52.91941578	46.16	17.90525395	79.32667232
GB40112	Conserved	5.6	1.5	1.565762758	0.361821448	0.200239599	8.507916972	3.794740317	7.3	0.011755763	0.390160725
0.0	Conserved	1.2	0.3	0.767873185	0.179686293	26.73354899	0.422900302	1.38079517	1.63	0.054736807	51.75836189
0.0	Insect	46.7	0.2	0.326762221	0.132063978	0	0.144382673	0.238572699	0	0.056689782	0.241838326
GB40123	Conserved	41.7	25.4	29.04412068	20.56235684	7.949438961	258.4519821	12.97771448	12.71	4.353912395	13.48012543
GB40126	O-TRGs	0.2	0.2	0.8897163	0.066727988	0.018638985	0.097566529	0.2068949	0.24	0.11891188	0.1593216
GB40126	O-TRGs	0.1	0.5	0.36814639	0.020673755	0	0.016946738	0.165261647	0.11	0.01357383	0.032576651
GB40089	Conserved	0.1	6.2	0.885353673	0.005948542	0	0	0.005782466	0.03	0.011972669	0.005867021
GB40089	Conserved	1.5	19.2	1.073065884	0.059718633	0	1.332891306	0.105834469	0.67	0	0.011349526
GB40089	Conserved	1.6	0.4	0.19294969	0.092595571	0	4.982349658	0.397919256	3.03	0.004034518	0.024552622
GB40134	Conserved	0.1	1.6	0.209458429	0.124696037	0	0.032086992	0.074908917	0.06	0.080191483	0.007748194
GB40134	Conserved	0.7	2.1	1.505130486	0.934662692	0	0.235729793	0.57843433	0.3	0.590596469	0.06540261
GB40134	Conserved	0.2	0.1	0.436148479	0.081362784	0	0.050687795	0.094003153	0.08	0.047217914	0.009829645
GB40134	Conserved	0.2	0.7	0.275301067	0.124586433	0.059180292	0	0.213424094	0.29	0.009425169	1.846182055
GB40134	Conserved	0.1	0.8	1.125891859	0.014338209	0	0.010276417	0.045040648	0.04	0.004467639	0.00310465
GB40134	Conserved	0.8	0.9	1.403311406	0.362074902	0	0.150251565	1.285487276	0.61	0.051013572	0.120021136
GB40086	Conserved	1435.2	0.7	0.74050913	0.551261264	0	0.025900377	0.625963935	0.24	0.032074688	0.054980248
GB40085	Conserved	0.3	1.6	4.879848881	0.857999029	2.964781714	0.144309632	0.233426324	0.13	0.018176833	0.083951423
GB40075	Conserved	0.3	1.2	0.472551044	0.247209456	0.074543989	0.036324993	1.316027213	0.13	0.041996531	0.163431683
GB40075	Conserved	9.5	28	15.61953447	9.605179526	8.293765338	10.61410574	15.22632022	6.8	3.86144457	12.00187611
GB40076	Conserved	0.1	0.4	0.151498273	0.052704044	0	0.019193545	0.331183382	0.06	0.006062746	0.044413376
GB40145	Conserved	0.1	0.4	0.450437839	0.011047292	0	0	0.133356866	0.18	0	0.141940709
GB40146	Conserved	33.1	29.8	45.13747302	18.30832689	28.11563061	13.45063729	15.16942861	12.54	2.271637685	20.32739179
0.0	Conserved	28.4	13.3	21.81856046	14.55387126	3.838827952	4.211417371	9.291353401	7.92	3.309444627	24.40767728
0.0	Conserved	2	1.9	9.370046369	0.133731108	102.2594714	0.310911977	0.144179283	0.29	0.006202835	0.704962783
GB40155	O-TRGs	0.1	0.8	2.111054622	0.010666065	0	0.014664155	0.04375179	0.54	0.0055288	0.043563002
GB40155	O-TRGs	0.3	0.1	0.470576327	0	0	0	0.084226989	0.29	0.009948799	0.01415554
GB40063	Conserved	0.7	2.5	0.88589758	0.096656971	0.070491968	0.030556568	0.234707541	0.74	0.00859533	0.052390594
GB40151	Conserved	0	1.7	0	0	0	0	0	0	0	0
GB40158	Conserved	3.6	1.1	1.07308201	0.565550993	9.018396589	0.523099656	0.194838161	0.21	0.020274508	1.561836044
GB40157	O-TRGs	46.8	1.6	8.780112381	1.189931145	8.431919997	1.893521045	1.952466658	1.84	0.087703158	81.3756422
GB40057	Conserved	5.2	8.1	5.86007816	7.087054302	2.788171153	2.014018612	6.397430697	2.55	2.375449919	4.978029822
GB40057	Conserved	1	0.9	1.357420923	1.422687525	0.524141859	0.293469952	0.950126781	0.25	0.387587619	0.467723094
GB40057	Conserved	20.7	20.9	14.6096217	43.5176501	14.12848461	26.29894909	23.62118413	9.47	8.35265857	23.6772118
GB40159	Conserved	0	4.6	0.176928271	0.008284715	0.006574643	0.010999944	0	0.01	0.006949197	0
GB40162	Conserved	0.5	0.7	1.526094406	0.17780179	0.257105466	0.01152191	0.118601494	0.09	0.101620793	0.502691348
GB40168	Conserved	5	3.6	2.307649552	2.517484697	0.363394747	6.234038089	1.112476185	1.03	0.58953162	8.970870251
0.0	Conserved	3.3	4.5	4.189126626	1.975404127	0.521618948	3.938113574	0.869212554	1.64	0.558910462	3.204699727
GB40119	Conserved	81.7	59.3	102.4804625	155.1289492	3.8970257	7.84876562	134.9262425	54.25	5.822315156	79.63831641
0.0	Hymenoptera	28.2	102	80.98958999	64.6737213	4.539908343	57.15873198	17.39029579	25.15	4.52155773	16.85510415
GB40053	Conserved	1.9	7.6	11.28212109	1.198669742	1.264313273	2.860077696	0.644163036	0.43	0.298129896	2.941738149
GB46388	Conserved	17.9	18.5	15.5782323	12.31071484	10.40289386	18.08021906	7.405897522	5.36	1.520030446	17.69974201
0.0	Orphan	0.5	0.1	0.533192524	0.341568499	0.38362812	0	0.332410645	1.79	0	0.304130201
GB46395	Conserved	154.5	126.1	143.0383801	220.4602777	84.77597588	271.1571735	114.0296818	79.96	33.83636422	156.7043258
GB46387	Conserved	17.1	14.5	16.67016785	13.3022282	6.652747264	16.50996947	8.108834863	6.48	2.511750869	13.41790279
GB46398	O-TRGs	1.1	0.1	0.700897369	0.117864229	0.106269987	0.195082656	0.074709906	0.1	0.03391595	0.384732848
0.0	Orphan	13.7	0	1.114392952	0.131403797	0	0	0	0.35	0.016178599	0.603161173
0.0	Hymenoptera	58.4	1	1.967311922	0.093659492	0.076434496	0.091239534	0.146641915	0.39	0.01288807	1.064318995
GB51505	Conserved	17	17.4	17.0226602	21.50980404	8.670421564	14.34906846	11.15522115	7.39	2.503418009	13.06062071
GB51508	Conserved	0.1	2.4	0.345993129	0	0.029138061	0.053237245	0	0	0	0.13507251
GB51511	Conserved	0.3	0.8	0.363853243	0.020940878	0.019030581	2.703291655	0.043697867	0.17	0.006704914	0.011358838
0.0	Orphan	1.7	1	0.954894341	0.147611973	0.170684679	3.313725592	0.460306858	0.8	0.100537214	0.309685241
0.0	Orphan	1.1	1.2	0.779967254	0.130676105	0.106637593	3.164989433	0.383007256	0.51	0.110235773	0.254702305
